"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.487585480E-1,-1.703999937E-3,3.510999959E-3,1.178000006E-3,4.076569699E-3
8.512764650E-1,-2.769000130E-3,2.445999999E-3,1.130000455E-4,3.696355871E-3
8.538022980E-1,4.259999259E-4,5.641000345E-3,3.308000043E-3,6.553260648E-3
8.563651630E-1,-6.390000344E-4,3.510999959E-3,1.130000455E-4,3.570463663E-3
8.588877150E-1,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
8.614510480E-1,4.259999259E-4,-7.490001153E-4,1.178000006E-3,1.459507151E-3
8.639952150E-1,-2.769000130E-3,1.381000038E-3,1.130000455E-4,3.096335226E-3
8.665131310E-1,-1.703999937E-3,4.575999919E-3,1.130000455E-4,4.884276820E-3
8.690217250E-1,4.259999259E-4,4.575999919E-3,1.130000455E-4,4.597175242E-3
8.715865690E-1,-1.703999937E-3,4.575999919E-3,-9.520000312E-4,4.974906542E-3
8.740994860E-1,-2.769000130E-3,2.445999999E-3,-2.016999992E-3,4.209342785E-3
8.766774020E-1,4.259999259E-4,3.160000779E-4,-9.520000312E-4,1.089787156E-3
8.792012040E-1,-5.963999778E-3,3.510999959E-3,1.178000006E-3,7.020263391E-3
8.817151630E-1,-2.769000130E-3,2.445999999E-3,3.308000043E-3,4.959147305E-3
8.842703710E-1,4.259999259E-4,3.160000779E-4,1.178000006E-3,1.291904021E-3
8.867882880E-1,-6.390000344E-4,1.381000038E-3,1.130000455E-4,1.525860793E-3
8.893180270E-1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
8.918933920E-1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
8.944319340E-1,-2.769000130E-3,2.445999999E-3,2.243000083E-3,4.322190079E-3
8.969836000E-1,-2.769000130E-3,1.381000038E-3,1.178000006E-3,3.310922355E-3
8.995015170E-1,-1.703999937E-3,3.160000779E-4,2.243000083E-3,2.834523100E-3
9.020384440E-1,1.490999945E-3,1.381000038E-3,3.308000043E-3,3.882409848E-3
9.045651110E-1,4.259999259E-4,3.160000779E-4,1.178000006E-3,1.291904021E-3
9.070887560E-1,-3.834000090E-3,4.575999919E-3,2.243000083E-3,6.377333402E-3
9.096248500E-1,-6.390000344E-4,4.575999919E-3,-3.082000185E-3,5.553991488E-3
9.121803190E-1,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
9.146936520E-1,-2.769000130E-3,3.510999959E-3,2.243000083E-3,5.002552529E-3
9.172259960E-1,4.259999259E-4,2.445999999E-3,1.178000006E-3,2.748104064E-3
9.197852150E-1,-1.703999937E-3,3.510999959E-3,1.130000455E-4,3.904293215E-3
9.223291730E-1,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
9.248470900E-1,-2.769000130E-3,2.445999999E-3,2.243000083E-3,4.322190079E-3
9.273844860E-1,4.259999259E-4,4.575999919E-3,2.243000083E-3,5.113932007E-3
9.299209440E-1,-6.390000344E-4,1.381000038E-3,3.308000043E-3,3.641201235E-3
9.324799540E-1,-6.390000344E-4,-7.490001153E-4,3.308000043E-3,3.451403555E-3
9.349978710E-1,-1.703999937E-3,2.445999999E-3,-9.520000312E-4,3.129350705E-3
9.375369860E-1,-2.769000130E-3,3.510999959E-3,1.130000455E-4,4.472946617E-3
9.401018810E-1,-1.703999937E-3,3.160000779E-4,-9.520000312E-4,1.977315325E-3
9.426262040E-1,4.259999259E-4,2.445999999E-3,1.178000006E-3,2.748104064E-3
9.451614130E-1,1.490999945E-3,1.381000038E-3,2.243000083E-3,3.026762513E-3
9.476983400E-1,-1.703999937E-3,1.381000038E-3,2.243000083E-3,3.137168510E-3
9.502162560E-1,-1.703999937E-3,3.510999959E-3,2.243000083E-3,4.501309350E-3
9.527626110E-1,4.259999259E-4,1.381000038E-3,1.178000006E-3,1.864489489E-3
9.553131840E-1,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
9.578559440E-1,4.259999259E-4,1.381000038E-3,1.130000455E-4,1.449622728E-3
9.603817770E-1,-1.703999937E-3,3.160000779E-4,1.178000006E-3,2.095508494E-3
9.629404750E-1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
9.654583920E-1,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
9.679642250E-1,-6.390000344E-4,4.575999919E-3,1.178000006E-3,4.768205147E-3
9.705119340E-1,-6.390000344E-4,5.641000345E-3,-9.520000312E-4,5.756345195E-3
9.730969860E-1,-6.390000344E-4,1.381000038E-3,2.243000083E-3,2.710448583E-3
9.756149020E-1,4.259999259E-4,1.381000038E-3,3.308000043E-3,3.609917080E-3
9.781174020E-1,-4.898999818E-3,3.510999959E-3,2.243000083E-3,6.431047294E-3
9.806521420E-1,-2.769000130E-3,3.510999959E-3,2.243000083E-3,5.002552529E-3
9.832064650E-1,1.490999945E-3,4.575999919E-3,1.178000006E-3,4.954850160E-3
9.857597980E-1,-1.703999937E-3,-7.490001153E-4,3.308000043E-3,3.795718804E-3
9.882777150E-1,-1.703999937E-3,1.381000038E-3,2.243000083E-3,3.137168510E-3
9.908183400E-1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
9.933644340E-1,-1.703999937E-3,1.381000038E-3,5.437999964E-3,5.863669542E-3
9.958778190E-1,-1.703999937E-3,3.160000779E-4,5.437999964E-3,5.707478904E-3
9.984613090E-1,1.490999945E-3,2.445999999E-3,1.178000006E-3,3.097366759E-3
1.000979225E0,-2.769000130E-3,3.510999959E-3,1.178000006E-3,4.624085471E-3
1.003509486E0,4.259999259E-4,1.381000038E-3,-9.520000312E-4,1.730589813E-3
1.006046881E0,-3.834000090E-3,3.160000779E-4,2.243000083E-3,4.453140702E-3
1.008562975E0,-6.390000344E-4,3.160000779E-4,1.130000455E-4,7.217659617E-4
1.011095736E0,4.259999259E-4,3.160000779E-4,1.130000455E-4,5.423107932E-4
1.013679590E0,4.259999259E-4,3.160000779E-4,3.308000043E-3,3.350253165E-3
1.016197506E0,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.018739329E0,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.021269798E0,4.259999259E-4,2.445999999E-3,3.308000043E-3,4.136091901E-3
1.023796204E0,-6.390000344E-4,3.510999959E-3,4.373000003E-3,5.644339712E-3
1.026340788E0,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.028858704E0,4.259999259E-4,3.510999959E-3,1.130000455E-4,3.538554176E-3
1.031390319E0,-6.390000344E-4,6.706000306E-3,1.178000006E-3,6.838599649E-3
1.033965267E0,-2.769000130E-3,1.309600007E-2,-9.520000312E-4,1.341934736E-2
1.036493079E0,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.039042038E0,1.490999945E-3,2.445999999E-3,-9.520000312E-4,3.018658789E-3
1.041559954E0,1.490999945E-3,2.445999999E-3,1.130000455E-4,2.866838998E-3
1.044090579E0,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.046638704E0,-6.390000344E-4,4.575999919E-3,3.308000043E-3,5.682513580E-3
1.049176725E0,-1.703999937E-3,2.445999999E-3,2.243000083E-3,3.730627447E-3
1.051702194E0,-2.769000130E-3,3.160000779E-4,2.243000083E-3,3.577466581E-3
1.054220111E0,-2.769000130E-3,2.445999999E-3,3.308000043E-3,4.959147305E-3
1.056782611E0,-2.769000130E-3,2.445999999E-3,-9.520000312E-4,3.815308870E-3
1.059349642E0,-1.703999937E-3,3.160000779E-4,1.130000455E-4,1.736732807E-3
1.061852402E0,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.064370319E0,-2.769000130E-3,1.381000038E-3,-9.520000312E-4,3.237410521E-3
1.066899850E0,-2.769000130E-3,3.510999959E-3,5.437999964E-3,7.040335648E-3
1.069438965E0,-1.703999937E-3,1.381000038E-3,2.243000083E-3,3.137168510E-3
1.071980006E0,-2.769000130E-3,1.381000038E-3,1.178000006E-3,3.310922355E-3
1.074503444E0,-6.390000344E-4,4.575999919E-3,1.130000455E-4,4.621781617E-3
1.077053236E0,-2.769000130E-3,3.510999959E-3,1.130000455E-4,4.472946617E-3
1.079575319E0,-2.769000130E-3,1.381000038E-3,1.178000006E-3,3.310922355E-3
1.082129173E0,-3.834000090E-3,2.445999999E-3,3.308000043E-3,5.623640900E-3
1.084661100E0,-2.769000130E-3,2.445999999E-3,3.308000043E-3,4.959147305E-3
1.087189954E0,-6.390000344E-4,5.641000345E-3,1.178000006E-3,5.798007412E-3
1.089751934E0,-2.769000130E-3,1.381000038E-3,1.130000455E-4,3.096335226E-3
1.092293288E0,-3.834000090E-3,2.445999999E-3,3.308000043E-3,5.623640900E-3
1.094816673E0,1.490999945E-3,1.381000038E-3,1.178000006E-3,2.349026597E-3
1.097355006E0,-6.390000344E-4,1.381000038E-3,2.243000083E-3,2.710448583E-3
1.099892611E0,-3.834000090E-3,-7.490001153E-4,3.308000043E-3,5.118927832E-3
1.102431309E0,4.259999259E-4,-7.490001153E-4,1.130000455E-4,8.690489744E-4
1.104950788E0,1.490999945E-3,1.381000038E-3,-9.520000312E-4,2.244225033E-3
1.107489173E0,-6.390000344E-4,3.510999959E-3,1.130000455E-4,3.570463663E-3
1.110024121E0,-3.834000090E-3,1.381000038E-3,4.373000003E-3,5.977444841E-3
1.112567871E0,-2.769000130E-3,3.510999959E-3,3.308000043E-3,5.562135086E-3
1.115103027E0,-2.769000130E-3,2.445999999E-3,3.308000043E-3,4.959147305E-3
1.117637819E0,-4.898999818E-3,1.381000038E-3,2.243000083E-3,5.562230640E-3
1.120174069E0,2.555999905E-3,1.381000038E-3,1.130000455E-4,2.907415627E-3
1.122714746E0,-2.769000130E-3,-7.490001153E-4,1.178000006E-3,3.100975154E-3
1.125242767E0,-3.834000090E-3,-7.490001153E-4,1.178000006E-3,4.080225714E-3
1.127787611E0,-3.834000090E-3,1.381000038E-3,1.178000006E-3,4.241980883E-3
1.130324329E0,-1.703999937E-3,2.445999999E-3,-2.016999992E-3,3.599280587E-3
1.132865736E0,1.490999945E-3,-7.490001153E-4,1.178000006E-3,2.042490152E-3
1.135404538E0,-1.703999937E-3,3.160000779E-4,2.243000083E-3,2.834523100E-3
1.137931048E0,4.259999259E-4,2.445999999E-3,1.130000455E-4,2.485389495E-3
1.140457767E0,1.490999945E-3,4.575999919E-3,3.308000043E-3,5.840010307E-3
1.142990215E0,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.145535579E0,2.555999905E-3,1.381000038E-3,2.243000083E-3,3.670333226E-3
1.148084590E0,-1.703999937E-3,2.445999999E-3,2.243000083E-3,3.730627447E-3
1.150604277E0,1.490999945E-3,3.160000779E-4,1.178000006E-3,1.926297199E-3
1.153140059E0,4.259999259E-4,1.381000038E-3,1.178000006E-3,1.864489489E-3
1.155686048E0,1.490999945E-3,-7.490001153E-4,2.243000083E-3,2.795555647E-3
1.158223913E0,-6.390000344E-4,3.510999959E-3,1.130000455E-4,3.570463663E-3
1.160751100E0,-6.390000344E-4,3.510999959E-3,1.130000455E-4,3.570463663E-3
1.163303913E0,4.259999259E-4,1.381000038E-3,2.243000083E-3,2.668274051E-3
1.165844694E0,1.490999945E-3,1.381000038E-3,2.243000083E-3,3.026762513E-3
1.168369121E0,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.170906204E0,-6.390000344E-4,1.381000038E-3,1.178000006E-3,1.924361235E-3
1.173456048E0,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.176003704E0,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.178523548E0,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.181056361E0,1.490999945E-3,4.575999919E-3,2.243000083E-3,5.309793354E-3
1.183591934E0,1.490999945E-3,3.510999959E-3,-9.520000312E-4,3.931476263E-3
1.186124017E0,1.490999945E-3,3.160000779E-4,2.243000083E-3,2.711823419E-3
1.188664277E0,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.191198600E0,-6.390000344E-4,4.575999919E-3,1.130000455E-4,4.621781617E-3
1.193744277E0,-6.390000344E-4,2.445999999E-3,1.130000455E-4,2.530613769E-3
1.196280163E0,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.198818809E0,4.259999259E-4,2.445999999E-3,2.243000083E-3,3.345958951E-3
1.201349225E0,4.259999259E-4,3.510999959E-3,1.130000455E-4,3.538554176E-3
1.203900892E0,4.259999259E-4,2.445999999E-3,1.130000455E-4,2.485389495E-3
1.206419434E0,4.259999259E-4,2.445999999E-3,3.308000043E-3,4.136091901E-3
1.208957871E0,1.490999945E-3,2.445999999E-3,1.178000006E-3,3.097366759E-3
1.211494381E0,4.259999259E-4,2.445999999E-3,1.130000455E-4,2.485389495E-3
1.214050423E0,-1.703999937E-3,3.160000779E-4,3.308000043E-3,3.734479364E-3
1.216570944E0,-1.703999937E-3,3.510999959E-3,3.308000043E-3,5.116014150E-3
1.219106256E0,-6.390000344E-4,2.445999999E-3,1.130000455E-4,2.530613769E-3
1.221642923E0,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.224176829E0,-2.769000130E-3,3.510999959E-3,5.437999964E-3,7.040335648E-3
1.226720111E0,-1.703999937E-3,3.160000779E-4,2.243000083E-3,2.834523100E-3
1.229251986E0,-3.834000090E-3,-7.490001153E-4,3.308000043E-3,5.118927832E-3
1.231811777E0,-1.703999937E-3,2.445999999E-3,-9.520000312E-4,3.129350705E-3
1.234325631E0,-1.703999937E-3,2.445999999E-3,1.130000455E-4,2.983169587E-3
1.236861152E0,-1.703999937E-3,-7.490001153E-4,1.178000006E-3,2.202793901E-3
1.239400006E0,-6.390000344E-4,1.381000038E-3,1.130000455E-4,1.525860793E-3
1.241924434E0,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.244464850E0,4.259999259E-4,3.160000779E-4,-2.016999992E-3,2.085574490E-3
1.247002298E0,-6.390000344E-4,3.510999959E-3,2.243000083E-3,4.215031569E-3
1.249544798E0,-6.390000344E-4,4.575999919E-3,3.308000043E-3,5.682513580E-3
1.252083184E0,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.254620423E0,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.257166100E0,4.259999259E-4,1.381000038E-3,-9.520000312E-4,1.730589813E-3
1.259721621E0,-6.390000344E-4,3.160000779E-4,1.130000455E-4,7.217659617E-4
1.262243704E0,-2.769000130E-3,3.510999959E-3,2.243000083E-3,5.002552529E-3
1.264771673E0,4.259999259E-4,2.445999999E-3,2.243000083E-3,3.345958951E-3
1.267303340E0,1.490999945E-3,1.381000038E-3,2.243000083E-3,3.026762513E-3
1.269832142E0,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.272376621E0,-6.390000344E-4,3.160000779E-4,2.243000083E-3,2.353556131E-3
1.274913704E0,-4.898999818E-3,1.381000038E-3,1.178000006E-3,5.224465938E-3
1.277470371E0,-4.898999818E-3,3.160000779E-4,-9.520000312E-4,5.000635892E-3
1.279987819E0,4.259999259E-4,2.445999999E-3,1.178000006E-3,2.748104064E-3
1.282525475E0,-2.769000130E-3,4.575999919E-3,1.130000455E-4,5.349757564E-3
1.285057090E0,-1.703999937E-3,2.445999999E-3,1.130000455E-4,2.983169587E-3
1.287598184E0,4.259999259E-4,6.706000306E-3,1.130000455E-4,6.720467621E-3
1.290139173E0,-1.703999937E-3,3.510999959E-3,1.130000455E-4,3.904293215E-3
1.292670892E0,2.555999905E-3,3.160000779E-4,1.130000455E-4,2.577937271E-3
1.295214694E0,-1.703999937E-3,3.160000779E-4,-9.520000312E-4,1.977315325E-3
1.297769017E0,-6.390000344E-4,2.445999999E-3,1.130000455E-4,2.530613769E-3
1.300284381E0,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.302815319E0,-3.834000090E-3,2.445999999E-3,3.308000043E-3,5.623640900E-3
1.305350371E0,-1.703999937E-3,1.381000038E-3,3.308000043E-3,3.969085685E-3
1.307886569E0,-2.769000130E-3,1.381000038E-3,2.243000083E-3,3.821723720E-3
1.310413861E0,1.490999945E-3,-1.814000076E-3,1.178000006E-3,2.627044180E-3
1.312954954E0,-1.703999937E-3,3.510999959E-3,2.243000083E-3,4.501309350E-3
1.315493809E0,-1.703999937E-3,3.160000779E-4,1.130000455E-4,1.736732807E-3
1.318031204E0,1.490999945E-3,3.160000779E-4,-9.520000312E-4,1.797008888E-3
1.320567350E0,-2.769000130E-3,4.575999919E-3,1.178000006E-3,5.476752778E-3
1.323100996E0,-5.963999778E-3,3.160000779E-4,-9.520000312E-4,6.047764336E-3
1.325647611E0,-2.769000130E-3,1.381000038E-3,2.243000083E-3,3.821723720E-3
1.328192090E0,4.259999259E-4,3.510999959E-3,3.308000043E-3,4.842670847E-3
1.330746465E0,1.490999945E-3,2.445999999E-3,3.308000043E-3,4.375941169E-3
1.333269381E0,-2.769000130E-3,-1.814000076E-3,2.243000083E-3,3.998625684E-3
1.335802090E0,-4.898999818E-3,1.381000038E-3,1.130000455E-4,5.091181526E-3
1.338325736E0,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.340909434E0,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.343423548E0,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.345981256E0,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.348499173E0,-1.703999937E-3,1.381000038E-3,4.373000003E-3,4.892229136E-3
1.351044225E0,-6.390000344E-4,3.510999959E-3,3.308000043E-3,4.866035968E-3
1.353559486E0,2.555999905E-3,4.575999919E-3,1.178000006E-3,5.372205766E-3
1.356103600E0,-6.390000344E-4,1.381000038E-3,2.243000083E-3,2.710448583E-3
1.358650215E0,-1.703999937E-3,-7.490001153E-4,-2.016999992E-3,2.744613984E-3
1.361217715E0,4.259999259E-4,3.510999959E-3,-3.082000185E-3,4.691196200E-3
1.363735631E0,4.259999259E-4,6.706000306E-3,-9.520000312E-4,6.786620668E-3
1.366236881E0,-2.769000130E-3,3.160000779E-4,2.243000083E-3,3.577466581E-3
1.368802350E0,-2.769000130E-3,3.160000779E-4,4.373000003E-3,5.185590304E-3
1.371351829E0,2.555999905E-3,3.510999959E-3,4.373000003E-3,6.163066222E-3
1.373883913E0,-6.390000344E-4,3.160000779E-4,1.130000455E-4,7.217659617E-4
1.376401829E0,-6.390000344E-4,-7.490001153E-4,2.243000083E-3,2.449565592E-3
1.378940059E0,-1.703999937E-3,1.381000038E-3,-9.520000312E-4,2.391041812E-3
1.381483027E0,-1.703999937E-3,4.575999919E-3,1.178000006E-3,5.023054356E-3
1.384004902E0,-6.390000344E-4,3.160000779E-4,1.130000455E-4,7.217659617E-4
1.386591986E0,-4.898999818E-3,3.160000779E-4,1.178000006E-3,5.048538331E-3
1.389109902E0,-3.834000090E-3,1.381000038E-3,1.130000455E-4,4.076700480E-3
1.391608496E0,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.394143652E0,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.396719850E0,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.399262559E0,-6.390000344E-4,3.510999959E-3,3.308000043E-3,4.866035968E-3
1.401806100E0,1.490999945E-3,3.510999959E-3,2.243000083E-3,4.425070725E-3
1.404324017E0,2.555999905E-3,2.445999999E-3,1.130000455E-4,3.539607396E-3
1.406835423E0,-8.093999699E-3,-7.490001153E-4,1.130000455E-4,8.129366599E-3
1.409371934E0,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.411936256E0,-2.769000130E-3,6.706000306E-3,1.130000455E-4,7.256071308E-3
1.414471048E0,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.416988965E0,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.419526829E0,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.422059434E0,-2.769000130E-3,2.445999999E-3,2.243000083E-3,4.322190079E-3
1.424597194E0,-2.769000130E-3,3.510999959E-3,2.243000083E-3,5.002552529E-3
1.427170267E0,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.429688184E0,-6.390000344E-4,1.381000038E-3,1.178000006E-3,1.924361235E-3
1.432188913E0,-1.703999937E-3,3.160000779E-4,1.178000006E-3,2.095508494E-3
1.434735163E0,-6.390000344E-4,3.510999959E-3,2.243000083E-3,4.215031569E-3
1.437286361E0,1.490999945E-3,5.641000345E-3,2.243000083E-3,6.251001128E-3
1.439831829E0,4.259999259E-4,5.641000345E-3,2.243000083E-3,6.085508212E-3
1.442349746E0,-3.834000090E-3,5.641000345E-3,1.178000006E-3,6.921569591E-3
1.444886934E0,-2.769000130E-3,3.160000779E-4,1.130000455E-4,2.789262766E-3
1.447457246E0,-2.769000130E-3,-7.490001153E-4,2.243000083E-3,3.641347589E-3
1.449970684E0,4.259999259E-4,2.445999999E-3,3.308000043E-3,4.136091901E-3
1.452548392E0,4.259999259E-4,3.510999959E-3,1.178000006E-3,3.727771541E-3
1.455066309E0,-7.028999738E-3,4.575999919E-3,1.178000006E-3,8.469610180E-3
1.457566204E0,-2.769000130E-3,4.575999919E-3,2.243000083E-3,5.799843649E-3
1.460125059E0,-6.390000344E-4,-1.814000076E-3,1.178000006E-3,2.255349492E-3
1.462645579E0,-6.390000344E-4,-2.879000036E-3,1.130000455E-4,2.951225383E-3
1.465238027E0,-6.390000344E-4,2.445999999E-3,-9.520000312E-4,2.701396138E-3
1.467755944E0,4.259999259E-4,3.160000779E-4,1.130000455E-4,5.423107932E-4
1.470249902E0,1.490999945E-3,3.160000779E-4,1.178000006E-3,1.926297199E-3
1.472793444E0,-2.769000130E-3,1.381000038E-3,-2.016999992E-3,3.693617710E-3
1.475355059E0,-1.703999937E-3,2.445999999E-3,1.130000455E-4,2.983169587E-3
1.477879746E0,-2.769000130E-3,3.160000779E-4,2.243000083E-3,3.577466581E-3
1.480451100E0,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.482969017E0,-3.834000090E-3,1.381000038E-3,2.243000083E-3,4.651641341E-3
1.485462246E0,-2.769000130E-3,2.445999999E-3,3.308000043E-3,4.959147305E-3
1.488039746E0,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.490564486E0,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.493118652E0,-6.390000344E-4,3.510999959E-3,-9.520000312E-4,3.693473408E-3
1.495647350E0,-6.390000344E-4,1.381000038E-3,1.178000006E-3,1.924361235E-3
1.498165267E0,2.555999905E-3,1.381000038E-3,2.243000083E-3,3.670333226E-3
1.500710631E0,-1.703999937E-3,2.445999999E-3,2.243000083E-3,3.730627447E-3
1.503239434E0,-1.703999937E-3,3.510999959E-3,1.178000006E-3,4.076569699E-3
1.505801673E0,-2.769000130E-3,3.160000779E-4,1.178000006E-3,3.025706824E-3
1.508335423E0,-4.898999818E-3,3.160000779E-4,3.308000043E-3,5.919706036E-3
1.510880423E0,4.259999259E-4,2.445999999E-3,1.130000455E-4,2.485389495E-3
1.513380840E0,4.259999259E-4,1.381000038E-3,-2.016999992E-3,2.481315379E-3
1.515935163E0,-6.390000344E-4,-2.879000036E-3,1.130000455E-4,2.951225383E-3
1.518480319E0,2.555999905E-3,3.160000779E-4,1.178000006E-3,2.832079726E-3
1.520998236E0,-6.390000344E-4,4.575999919E-3,1.130000455E-4,4.621781617E-3
1.523529590E0,-2.769000130E-3,4.575999919E-3,1.178000006E-3,5.476752778E-3
1.526063496E0,4.259999259E-4,3.510999959E-3,3.308000043E-3,4.842670847E-3
1.528633027E0,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.531150944E0,-1.703999937E-3,3.160000779E-4,1.178000006E-3,2.095508494E-3
1.533685944E0,-2.769000130E-3,-1.814000076E-3,1.178000006E-3,3.513636579E-3
1.536227559E0,-2.769000130E-3,3.510999959E-3,4.373000003E-3,6.254407363E-3
1.538764017E0,-2.769000130E-3,4.575999919E-3,1.130000455E-4,5.349757564E-3
1.541334590E0,4.259999259E-4,1.381000038E-3,1.178000006E-3,1.864489489E-3
1.543852506E0,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.546372715E0,-6.390000344E-4,3.160000779E-4,1.130000455E-4,7.217659617E-4
1.548892871E0,-5.963999778E-3,-7.490001153E-4,1.178000006E-3,6.125192123E-3
1.551436725E0,4.259999259E-4,2.445999999E-3,1.130000455E-4,2.485389495E-3
1.553957090E0,1.490999945E-3,5.641000345E-3,2.243000083E-3,6.251001128E-3
1.556553965E0,-2.769000130E-3,3.510999959E-3,2.243000083E-3,5.002552529E-3
1.559071881E0,-3.834000090E-3,1.381000038E-3,3.308000043E-3,5.248769578E-3
1.561601361E0,-5.963999778E-3,1.381000038E-3,2.243000083E-3,6.519777897E-3
1.564114329E0,-3.834000090E-3,4.575999919E-3,1.178000006E-3,6.084982824E-3
1.566659434E0,2.555999905E-3,1.381000038E-3,-3.082000185E-3,4.235448236E-3
1.569228704E0,-6.390000344E-4,-1.814000076E-3,1.130000455E-4,1.926573728E-3
1.571746621E0,-2.769000130E-3,1.381000038E-3,2.243000083E-3,3.821723720E-3
1.574275788E0,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.576814486E0,1.490999945E-3,3.160000779E-4,1.178000006E-3,1.926297199E-3
1.579373809E0,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
